	id	similarityStruct.MACCS.Dice	similarityStruct.Morgan.Dice	similarityStruct.MorganPure.Dice	similarityStruct.RDK.Dice	similarityStruct.AtomPair.Dice	similarityStruct.Torsion.Dice	similarityStruct.MACCS.Tanimoto	similarityStruct.RDKDice.Tanimoto	Source.MineID	Source.PubChemCID	Source.DrugBankID
1104	DB13207	0.9254	0.7126	0.7126	0.9148	0.8889	0.7097	0.8611	0.843	14	6322	DB00125
1105	DB13211	0.6197	0.4054	0.2703	0.2829	0.3259	0.1111	0.449	0.1648	14	6322	DB00125
1106	DB13226	0.5763	0.3934	0.3279	0.4732	0.2569	0.1739	0.4048	0.31	14	6322	DB00125
1107	DB13250	0.6567	0.6667	0.5263	0.4904	0.433	0.6	0.4889	0.3249	14	6322	DB00125
1108	DB13359	0.5862	0.35	0.325	0.4833	0.3333	0.2963	0.4146	0.3187	14	6322	DB00125
1109	DB13604	0.7619	0.5294	0.2941	0.4369	0.4	0.3077	0.6154	0.2795	14	6322	DB00125
1110	DB13748	0.8052	0.6813	0.6813	0.5142	0.8333	0.5641	0.6739	0.3461	14	6322	DB00125
1111	DB13972	0.7458	0.5926	0.5556	0.5101	0.4375	0.6316	0.5946	0.3424	14	6322	DB00125
1112	DB14044	0.6301	0.3611	0.4167	0.2842	0.3046	0.129	0.46	0.1656	14	6322	DB00125
1113	DB14103	0.6	0.7241	0.5517	0.3668	0.386	0.5714	0.4286	0.2246	14	6322	DB00125
1114	DB15041	0.7333	0.5373	0.5075	0.429	0.432	0.4444	0.5789	0.273	14	6322	DB00125
1115	DB15199	0.7089	0.3511	0.3969	0.5521	0.3475	0.3158	0.549	0.3813	14	6322	DB00125
1116	DB15296	0.6032	0.3611	0.3611	0.2523	0.3111	0.25	0.4318	0.1444	14	6322	DB00125
1117	DB15405	0.6364	0.3733	0.3733	0.2494	0.3129	0.2424	0.4667	0.1425	14	6322	DB00125
1118	DB15458	0.75	0.7037	0.6667	0.6525	0.5684	0.7368	0.6	0.4843	14	6322	DB00125
1119	DB15990	0.7692	0.4478	0.4776	0.5217	0.4812	0.2308	0.625	0.3529	14	6322	DB00125
1120	DB15993	0.8986	0.7381	0.7381	0.8869	0.8889	0.7333	0.8158	0.7967	14	6322	DB00125
1121	DB15998	0.6207	0.4815	0.4815	0.4833	0.3333	0.4211	0.45	0.3187	14	6322	DB00125
1122	DB16025	0.8052	0.7209	0.7209	0.7005	0.8955	0.6286	0.6739	0.539	14	6322	DB00125
1123	DB16176	0.7353	0.303	0.3232	0.3538	0.3458	0.1778	0.5814	0.2149	14	6322	DB00125
1124	DB16683	0.5676	0.359	0.3077	0.2534	0.2738	0.2162	0.3962	0.1451	14	6322	DB00125
1125	DB00136	0.8539	0.6267	0.4267	0.5755	0.5567	0.35	0.7451	0.404	15	5318517	DB05767
1126	DB00146	0.814	0.6081	0.3784	0.5556	0.5426	0.359	0.6863	0.3846	15	5318517	DB05767
1127	DB00153	0.7561	0.5811	0.3378	0.5516	0.5222	0.3529	0.6078	0.3809	15	5318517	DB05767
1128	DB00169	0.7711	0.589	0.3699	0.5497	0.5534	0.3621	0.6275	0.379	15	5318517	DB05767
1129	DB00223	0.8454	0.5793	0.331	0.5431	0.481	0.0816	0.7321	0.3728	15	5318517	DB05767
1130	DB00253	0.7765	0.6176	0.3824	0.6247	0.4939	0.2188	0.6346	0.4543	15	5318517	DB05767
1131	DB00288	0.8515	0.5357	0.3214	0.5298	0.4776	0.0958	0.7414	0.3603	15	5318517	DB05767
1132	DB00294	0.7765	0.5926	0.3852	0.6324	0.4659	0.127	0.6346	0.4624	15	5318517	DB05767
1133	DB00304	0.747	0.5865	0.3459	0.6108	0.4233	0.1452	0.5962	0.4396	15	5318517	DB05767
1134	DB00324	0.7957	0.5857	0.3429	0.558	0.4709	0.1135	0.6607	0.387	15	5318517	DB05767
1135	DB00351	0.7674	0.5694	0.3194	0.5958	0.4558	0.1471	0.6226	0.4243	15	5318517	DB05767
1136	DB00367	0.7619	0.5714	0.3308	0.6154	0.4364	0.1463	0.6154	0.4444	15	5318517	DB05767
1137	DB00378	0.7	0.5909	0.3788	0.5121	0.4908	0.2951	0.5385	0.3441	15	5318517	DB05767
1138	DB00394	0.8163	0.5455	0.303	0.5511	0.4612	0.1026	0.6897	0.3803	15	5318517	DB05767
1139	DB00396	0.7	0.6061	0.3788	0.5291	0.4821	0.3115	0.5385	0.3597	15	5318517	DB05767
1140	DB00421	0.764	0.5369	0.3356	0.5563	0.4372	0.1429	0.6182	0.3854	15	5318517	DB05767
1141	DB00443	0.8687	0.6294	0.3776	0.5536	0.5075	0.0972	0.7679	0.3828	15	5318517	DB05767
1142	DB00547	0.8333	0.6241	0.383	0.5624	0.5013	0.1752	0.7143	0.3913	15	5318517	DB05767
1143	DB00588	0.7423	0.5031	0.2767	0.5254	0.4056	0.0774	0.5902	0.3563	15	5318517	DB05767
1144	DB00591	0.8515	0.5325	0.3117	0.5187	0.4565	0.0759	0.7414	0.3502	15	5318517	DB05767
1145	DB00596	0.7872	0.5379	0.3034	0.5355	0.4429	0.0816	0.6491	0.3656	15	5318517	DB05767
1146	DB00603	0.7674	0.5556	0.3194	0.5984	0.4488	0.1618	0.6226	0.427	15	5318517	DB05767
1147	DB00620	0.8687	0.6434	0.3916	0.5545	0.5165	0.0972	0.7679	0.3836	15	5318517	DB05767
1148	DB00621	0.8276	0.6357	0.3876	0.5047	0.5163	0.2951	0.7059	0.3375	15	5318517	DB05767
1149	DB00624	0.7952	0.6614	0.4409	0.6463	0.5541	0.339	0.66	0.4774	15	5318517	DB05767
1150	DB00635	0.9149	0.6187	0.3885	0.5825	0.5385	0.1053	0.8431	0.4109	15	5318517	DB05767
1151	DB00663	0.8454	0.5793	0.331	0.5431	0.481	0.0816	0.7321	0.3728	15	5318517	DB05767
1152	DB00687	0.8776	0.6667	0.4113	0.5596	0.4973	0.1429	0.7818	0.3885	15	5318517	DB05767
1153	DB00700	0.7391	0.5263	0.3158	0.5962	0.4533	0.0774	0.5862	0.4247	15	5318517	DB05767
1154	DB00717	0.7711	0.5846	0.3385	0.6154	0.4634	0.1667	0.6275	0.4444	15	5318517	DB05767
1155	DB00728	0.75	0.5114	0.3068	0.4456	0.4586	0.2264	0.6	0.2866	15	5318517	DB05767
1156	DB00741	0.9149	0.6763	0.4173	0.6098	0.5303	0.1053	0.8431	0.4386	15	5318517	DB05767
1157	DB00764	0.8211	0.5874	0.3497	0.5495	0.468	0.0972	0.6964	0.3789	15	5318517	DB05767
1158	DB00769	0.819	0.5963	0.3478	0.5932	0.4816	0.1111	0.6935	0.4217	15	5318517	DB05767
1159	DB00783	0.716	0.464	0.4	0.4315	0.5724	0.3363	0.5577	0.2751	15	5318517	DB05767
1160	DB00823	0.7442	0.5479	0.274	0.6135	0.4303	0.155	0.5926	0.4425	15	5318517	DB05767
1161	DB00834	0.6735	0.5063	0.2911	0.5063	0.4483	0.0986	0.5077	0.3389	15	5318517	DB05767
1162	DB00838	0.8	0.5734	0.3357	0.528	0.4608	0.1571	0.6667	0.3587	15	5318517	DB05767
1163	DB00846	0.8738	0.5789	0.3553	0.5478	0.5	0.0662	0.7759	0.3772	15	5318517	DB05767
1164	DB00858	0.75	0.6357	0.4031	0.4668	0.5529	0.3967	0.6	0.3044	15	5318517	DB05767
1165	DB00860	0.9149	0.6619	0.4173	0.596	0.5237	0.0752	0.8431	0.4245	15	5318517	DB05767
1166	DB00873	0.8542	0.6338	0.3803	0.6033	0.5	0.0896	0.7455	0.4319	15	5318517	DB05767
1167	DB00894	0.747	0.5846	0.3692	0.6063	0.4516	0.1538	0.5962	0.4351	15	5318517	DB05767
1168	DB00910	0.814	0.6133	0.3467	0.5794	0.4853	0.3	0.6863	0.4079	15	5318517	DB05767
1169	DB00921	0.7037	0.4815	0.284	0.419	0.5306	0.152	0.5429	0.265	15	5318517	DB05767
1170	DB00947	0.6667	0.4286	0.2967	0.4164	0.4017	0.25	0.5	0.2629	15	5318517	DB05767
1171	DB00957	0.6869	0.5694	0.3056	0.5632	0.404	0.1385	0.5231	0.392	15	5318517	DB05767
1172	DB00959	0.9053	0.6241	0.3688	0.5984	0.5341	0.0735	0.8269	0.427	15	5318517	DB05767
1173	DB00977	0.7073	0.4308	0.3231	0.4258	0.4735	0.15	0.5472	0.2705	15	5318517	DB05767
1174	DB00984	0.7381	0.5032	0.3226	0.6092	0.445	0.2462	0.5849	0.4381	15	5318517	DB05767
1175	DB00990	0.725	0.6202	0.3876	0.5292	0.5206	0.1488	0.5686	0.3598	15	5318517	DB05767
1176	DB01013	0.7835	0.5584	0.3247	0.5459	0.4314	0.0927	0.6441	0.3755	15	5318517	DB05767
1177	DB01047	0.82	0.5062	0.2716	0.5219	0.4401	0.087	0.6949	0.3531	15	5318517	DB05767
1178	DB01070	0.7407	0.5676	0.3108	0.5784	0.4804	0.3193	0.5882	0.4069	15	5318517	DB05767
1179	DB01092	0.9412	0.5889	0.3556	0.6445	0.4676	0.2159	0.8889	0.4754	15	5318517	DB05767
1180	DB01108	0.8172	0.6519	0.4	0.5728	0.4928	0.2941	0.6909	0.4014	15	5318517	DB05767
1181	DB01130	0.8454	0.5488	0.3293	0.5721	0.4678	0.0822	0.7321	0.4006	15	5318517	DB05767
1182	DB01134	0.8	0.5867	0.3467	0.5843	0.4858	0.3308	0.6667	0.4128	15	5318517	DB05767
1183	DB01185	0.7778	0.6466	0.391	0.5783	0.4731	0.1515	0.6364	0.4067	15	5318517	DB05767
1184	DB01196	0.6667	0.5067	0.36	0.4363	0.5179	0.2992	0.5	0.279	15	5318517	DB05767
1185	DB01234	0.8687	0.6294	0.3776	0.5536	0.5075	0.0972	0.7679	0.3828	15	5318517	DB05767
1186	DB01256	0.7238	0.5269	0.3234	0.5067	0.4346	0.2857	0.5672	0.3393	15	5318517	DB05767
1187	DB01357	0.6905	0.4361	0.3158	0.4253	0.4826	0.1475	0.5273	0.2701	15	5318517	DB05767
1188	DB01380	0.8723	0.6122	0.3401	0.6021	0.5222	0.1618	0.7736	0.4307	15	5318517	DB05767
1189	DB01395	0.7674	0.5517	0.331	0.6125	0.4865	0.1184	0.6226	0.4415	15	5318517	DB05767
1190	DB01406	0.7216	0.518	0.3309	0.4682	0.37	0.1493	0.5645	0.3057	15	5318517	DB05767
1191	DB01420	0.7442	0.5942	0.3768	0.6419	0.4863	0.2581	0.5926	0.4726	15	5318517	DB05767
1192	DB01431	0.7805	0.5802	0.3359	0.6166	0.505	0.1849	0.64	0.4457	15	5318517	DB05767
1193	DB01434	0.6923	0.56	0.336	0.5379	0.4509	0.177	0.5294	0.3679	15	5318517	DB05767
1194	DB01436	0.8276	0.6081	0.4189	0.5702	0.5683	0.3529	0.7059	0.3988	15	5318517	DB05767
1195	DB01443	0.6923	0.576	0.336	0.5298	0.4412	0.1947	0.5294	0.3604	15	5318517	DB05767
1196	DB01450	0.7222	0.4605	0.2763	0.4193	0.4787	0.1887	0.5652	0.2652	15	5318517	DB05767
1197	DB01451	0.6842	0.5669	0.3622	0.4563	0.4846	0.2542	0.52	0.2956	15	5318517	DB05767
1198	DB01455	0.7805	0.656	0.368	0.6606	0.5185	0.354	0.64	0.4932	15	5318517	DB05767
1199	DB01456	0.7089	0.6142	0.3622	0.5314	0.4484	0.2034	0.549	0.3618	15	5318517	DB05767
1200	DB01469	0.7339	0.45	0.25	0.4304	0.4659	0.1595	0.5797	0.2742	15	5318517	DB05767
1201	DB01471	0.7857	0.5954	0.3664	0.6368	0.5	0.16	0.6471	0.4672	15	5318517	DB05767
1202	DB01474	0.7857	0.6512	0.3566	0.6405	0.5034	0.1967	0.6471	0.4712	15	5318517	DB05767
1203	DB01479	0.75	0.6202	0.3566	0.4565	0.4254	0.3115	0.6	0.2958	15	5318517	DB05767
1204	DB01480	0.6916	0.4774	0.2968	0.4284	0.5039	0.1358	0.5286	0.2726	15	5318517	DB05767
1205	DB01481	0.775	0.6299	0.4094	0.5734	0.5753	0.3559	0.6327	0.402	15	5318517	DB05767
1206	DB01485	0.8372	0.6667	0.4651	0.6483	0.5724	0.3279	0.72	0.4797	15	5318517	DB05767
1207	DB01493	0.7711	0.5938	0.3281	0.6181	0.5	0.1864	0.6275	0.4473	15	5318517	DB05767
1208	DB01497	0.7222	0.4474	0.2632	0.4288	0.4675	0.1635	0.5652	0.2729	15	5318517	DB05767
1209	DB01500	0.8235	0.6299	0.4252	0.6586	0.5614	0.3419	0.7	0.491	15	5318517	DB05767
1210	DB01503	0.775	0.6457	0.3937	0.5857	0.4982	0.3559	0.6327	0.4141	15	5318517	DB05767
1211	DB01513	0.75	0.6202	0.3566	0.4565	0.4254	0.3115	0.6	0.2958	15	5318517	DB05767
1212	DB01521	0.7586	0.6357	0.4496	0.6141	0.5508	0.3279	0.6111	0.4431	15	5318517	DB05767
1213	DB01524	0.7952	0.6929	0.4094	0.6592	0.5461	0.339	0.66	0.4917	15	5318517	DB05767
1214	DB01526	0.7952	0.6772	0.4252	0.6525	0.5423	0.339	0.66	0.4842	15	5318517	DB05767
1215	DB01530	0.7595	0.6457	0.3937	0.4613	0.4622	0.3898	0.6122	0.2998	15	5318517	DB05767
1216	DB01536	0.7089	0.5984	0.3622	0.5387	0.4413	0.1864	0.549	0.3687	15	5318517	DB05767
1217	DB01540	0.8372	0.6047	0.4031	0.6469	0.5292	0.1653	0.72	0.4781	15	5318517	DB05767
1218	DB01541	0.7952	0.6614	0.4409	0.634	0.5485	0.322	0.66	0.4642	15	5318517	DB05767
1219	DB01543	0.7711	0.625	0.3594	0.6525	0.5172	0.3103	0.6275	0.4842	15	5318517	DB05767
1220	DB01548	0.7037	0.4903	0.2968	0.4184	0.5241	0.1852	0.5429	0.2646	15	5318517	DB05767
1221	DB01554	0.7805	0.64	0.384	0.6545	0.5309	0.354	0.64	0.4864	15	5318517	DB05767
1222	DB01564	0.7857	0.5954	0.3664	0.6368	0.5	0.16	0.6471	0.4672	15	5318517	DB05767
1223	DB01569	0.8315	0.6471	0.4118	0.6365	0.5148	0.1077	0.7115	0.4668	15	5318517	DB05767
1224	DB01572	0.7654	0.5891	0.3411	0.5653	0.5128	0.2295	0.62	0.394	15	5318517	DB05767
1225	DB01586	0.8235	0.5793	0.3862	0.4582	0.5289	0.3231	0.7	0.2972	15	5318517	DB05767
1226	DB01708	0.7805	0.6614	0.3937	0.6056	0.5486	0.2203	0.64	0.4343	15	5318517	DB05767
1227	DB01780	0.8932	0.4975	0.2843	0.5709	0.4216	0.0982	0.807	0.3994	15	5318517	DB05767
1228	DB01873	0.7475	0.6038	0.3522	0.522	0.4641	0.1	0.5968	0.3532	15	5318517	DB05767
1229	DB01889	0.7273	0.624	0.352	0.5061	0.4462	0.3333	0.5714	0.3388	15	5318517	DB05767
1230	DB02123	0.7475	0.5641	0.359	0.4415	0.4363	0.3111	0.5968	0.2833	15	5318517	DB05767
1231	DB02187	0.7229	0.432	0.32	0.4455	0.531	0.2124	0.566	0.2865	15	5318517	DB05767
1232	DB02300	0.8506	0.6225	0.3974	0.5869	0.5707	0.336	0.74	0.4154	15	5318517	DB05767
1233	DB02329	0.8132	0.4831	0.3258	0.6504	0.4345	0.3195	0.6852	0.4819	15	5318517	DB05767
1234	DB02342	0.7442	0.4769	0.4	0.4314	0.6044	0.339	0.5926	0.2751	15	5318517	DB05767
1235	DB02426	0.7863	0.4541	0.2899	0.5388	0.4536	0.2983	0.6479	0.3688	15	5318517	DB05767
1236	DB02587	0.8261	0.6434	0.3916	0.5258	0.4485	0.1857	0.7037	0.3566	15	5318517	DB05767
1237	DB02640	0.766	0.4403	0.2516	0.5606	0.3516	0.1639	0.6207	0.3895	15	5318517	DB05767
1238	DB02659	0.8235	0.6122	0.3946	0.4859	0.5329	0.3134	0.7	0.3209	15	5318517	DB05767
1239	DB02691	0.7475	0.5949	0.3671	0.4645	0.4354	0.3022	0.5968	0.3025	15	5318517	DB05767
1240	DB02703	0.8352	0.6108	0.3593	0.6947	0.552	0.25	0.717	0.5322	15	5318517	DB05767
1241	DB02789	0.7711	0.6667	0.3636	0.6002	0.557	0.3279	0.6275	0.4288	15	5318517	DB05767
1242	DB02854	0.7595	0.6142	0.4094	0.4212	0.5612	0.339	0.6122	0.2668	15	5318517	DB05767
1243	DB02901	0.7595	0.6299	0.4252	0.4662	0.5527	0.3898	0.6122	0.304	15	5318517	DB05767
1244	DB02998	0.7952	0.5984	0.3622	0.5988	0.5176	0.1197	0.66	0.4273	15	5318517	DB05767
1245	DB03010	0.7451	0.5432	0.358	0.4581	0.5079	0.124	0.5938	0.2971	15	5318517	DB05767
1246	DB03451	0.8817	0.6289	0.4025	0.6065	0.5189	0.3307	0.7885	0.4352	15	5318517	DB05767
1247	DB03619	0.8235	0.5931	0.4	0.4871	0.5317	0.3359	0.7	0.322	15	5318517	DB05767
1248	DB03671	0.9362	0.7397	0.4384	0.7053	0.5908	0.3972	0.88	0.5448	15	5318517	DB05767
1249	DB03696	0.7619	0.5789	0.3816	0.6514	0.4919	0.3239	0.6154	0.4831	15	5318517	DB05767
1250	DB03860	0.6733	0.4545	0.3182	0.4354	0.4128	0.2628	0.5075	0.2783	15	5318517	DB05767
1251	DB03882	0.7595	0.6457	0.3937	0.4613	0.4622	0.3898	0.6122	0.2998	15	5318517	DB05767
1252	DB03926	0.7595	0.6457	0.3937	0.4613	0.4622	0.3898	0.6122	0.2998	15	5318517	DB05767
1253	DB04038	0.7317	0.5676	0.3378	0.6066	0.482	0.3053	0.5769	0.4353	15	5318517	DB05767
1254	DB04177	0.913	0.6944	0.4028	0.6893	0.5879	0.365	0.84	0.5258	15	5318517	DB05767
1255	DB04258	0.8409	0.5912	0.4025	0.5734	0.5048	0.3307	0.7255	0.402	15	5318517	DB05767
1256	DB04324	0.7609	0.5203	0.3415	0.5098	0.4313	0.1091	0.614	0.3421	15	5318517	DB05767
1257	DB04376	0.8043	0.5833	0.3056	0.5677	0.4837	0.0952	0.6727	0.3964	15	5318517	DB05767
1258	DB04540	0.747	0.5753	0.3425	0.6009	0.4939	0.2656	0.5962	0.4295	15	5318517	DB05767
1259	DB04573	0.7381	0.4409	0.4094	0.4456	0.5563	0.2241	0.5849	0.2867	15	5318517	DB05767
1260	DB04575	0.6829	0.4521	0.2877	0.4217	0.4862	0.1374	0.5185	0.2672	15	5318517	DB05767
1261	DB04630	0.8667	0.6286	0.3857	0.6143	0.5387	0.2	0.7647	0.4434	15	5318517	DB05767
1262	DB04652	0.8791	0.6715	0.4234	0.6201	0.5476	0.252	0.7843	0.4494	15	5318517	DB05767
1263	DB04704	0.7907	0.5946	0.3514	0.632	0.4855	0.3664	0.6538	0.462	15	5318517	DB05767
1264	DB04705	0.7907	0.5946	0.3514	0.5984	0.4754	0.2636	0.6538	0.4269	15	5318517	DB05767
1265	DB04706	0.7907	0.5811	0.3649	0.644	0.4925	0.2443	0.6538	0.475	15	5318517	DB05767
1266	DB04796	0.8182	0.6216	0.3649	0.5606	0.4734	0.3103	0.6923	0.3895	15	5318517	DB05767
1267	DB04839	0.7174	0.5442	0.3129	0.5447	0.4612	0.1644	0.5593	0.3743	15	5318517	DB05767
1268	DB04845	0.6909	0.5309	0.358	0.4108	0.4713	0.124	0.5278	0.2585	15	5318517	DB05767
1269	DB04891	0.8276	0.6569	0.438	0.6004	0.5276	0.3304	0.7059	0.429	15	5318517	DB05767
1270	DB05013	0.7826	0.5867	0.3067	0.6034	0.4878	0.1216	0.6429	0.432	15	5318517	DB05767
1271	DB05212	0.8	0.6567	0.3582	0.6184	0.4485	0.1719	0.6667	0.4476	15	5318517	DB05767
1272	DB05253	0.7184	0.4795	0.269	0.5152	0.4263	0.0921	0.5606	0.347	15	5318517	DB05767
1273	DB05263	0.8043	0.5087	0.3006	0.6208	0.4229	0.1401	0.6727	0.4501	15	5318517	DB05767
1274	DB05288	0.8723	0.6483	0.331	0.6173	0.5074	0.1353	0.7736	0.4464	15	5318517	DB05767
1275	DB05295	0.9167	0.622	0.3902	0.5906	0.5108	0.2946	0.8462	0.419	15	5318517	DB05767
1276	DB05340	0.7119	0.5202	0.3237	0.5352	0.4179	0.1154	0.5526	0.3654	15	5318517	DB05767
1277	DB05410	0.7679	0.5227	0.3295	0.5487	0.3919	0.1419	0.6232	0.3781	15	5318517	DB05767
1278	DB05423	0.8485	0.5	0.3125	0.4932	0.5106	0.1224	0.7368	0.3273	15	5318517	DB05767
1279	DB05442	0.8125	0.5806	0.3355	0.5714	0.4409	0.0839	0.6842	0.4	15	5318517	DB05767
1280	DB05450	0.8046	0.549	0.3137	0.4634	0.4465	0.2568	0.6731	0.3016	15	5318517	DB05767
1281	DB05767	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15	5318517	DB05767
1282	DB05812	0.7126	0.5594	0.3217	0.5061	0.4737	0.2	0.5536	0.3387	15	5318517	DB05767
1283	DB05830	0.7952	0.6299	0.4094	0.6525	0.5529	0.3276	0.66	0.4842	15	5318517	DB05767
1284	DB05864	0.6789	0.473	0.2568	0.4968	0.4048	0.1626	0.5139	0.3305	15	5318517	DB05767
1285	DB05903	0.6947	0.5535	0.3019	0.5277	0.4335	0.1	0.5323	0.3585	15	5318517	DB05767
1286	DB05983	0.6818	0.503	0.2635	0.5843	0.433	0.1916	0.5172	0.4128	15	5318517	DB05767
1287	DB05990	0.814	0.56	0.3733	0.4582	0.5044	0.3088	0.6863	0.2972	15	5318517	DB05767
1288	DB06117	0.8276	0.6184	0.3947	0.5842	0.5346	0.336	0.7059	0.4127	15	5318517	DB05767
1289	DB06194	0.764	0.5641	0.3205	0.5436	0.4706	0.254	0.6182	0.3733	15	5318517	DB05767
1290	DB06257	0.8095	0.6822	0.4186	0.6567	0.5333	0.314	0.68	0.4889	15	5318517	DB05767
1291	DB06272	0.8817	0.6667	0.4267	0.6095	0.5405	0.35	0.7885	0.4383	15	5318517	DB05767
1292	DB06307	0.75	0.6061	0.3485	0.4458	0.3813	0.304	0.6	0.2869	15	5318517	DB05767
1293	DB06410	0.814	0.6	0.3867	0.572	0.5337	0.3443	0.6863	0.4006	15	5318517	DB05767
1294	DB06412	0.8372	0.6119	0.3881	0.5944	0.5976	0.2835	0.72	0.4229	15	5318517	DB05767
1295	DB06444	0.7957	0.4966	0.2483	0.4194	0.5135	0.1176	0.6607	0.2653	15	5318517	DB05767
1296	DB06581	0.8352	0.4667	0.2889	0.6008	0.4494	0.2989	0.717	0.4294	15	5318517	DB05767
1297	DB06622	0.7901	0.6512	0.4341	0.4608	0.55	0.314	0.6531	0.2993	15	5318517	DB05767
1298	DB06680	0.7129	0.4938	0.3086	0.5265	0.4515	0.0972	0.5538	0.3573	15	5318517	DB05767
1299	DB06710	0.7857	0.6202	0.3566	0.6368	0.4967	0.1803	0.6471	0.4672	15	5318517	DB05767
1300	DB06730	0.747	0.5714	0.3308	0.6186	0.4128	0.0976	0.5962	0.4478	15	5318517	DB05767
1301	DB06740	0.7209	0.458	0.2443	0.4304	0.3696	0.1622	0.5636	0.2742	15	5318517	DB05767
1302	DB06743	0.7674	0.5342	0.2603	0.4841	0.4638	0.1538	0.6226	0.3193	15	5318517	DB05767
1303	DB06744	0.7229	0.5541	0.2703	0.4841	0.436	0.1379	0.566	0.3194	15	5318517	DB05767
1304	DB06745	0.675	0.52	0.2533	0.4838	0.3631	0.0674	0.5094	0.3191	15	5318517	DB05767
1305	DB06746	0.7229	0.5405	0.2703	0.4838	0.4235	0.0809	0.566	0.3191	15	5318517	DB05767
1306	DB06750	0.9109	0.4771	0.3028	0.5434	0.3985	0.2353	0.8364	0.373	15	5318517	DB05767
1307	DB06777	0.8235	0.5793	0.3862	0.4582	0.5289	0.3231	0.7	0.2972	15	5318517	DB05767
1308	DB06780	0.809	0.6154	0.3636	0.5806	0.4905	0.3465	0.6792	0.409	15	5318517	DB05767
1309	DB06781	0.8163	0.5333	0.303	0.5406	0.4308	0.1169	0.6897	0.3705	15	5318517	DB05767
1310	DB06786	0.8317	0.5658	0.3553	0.5289	0.4552	0.1032	0.7119	0.3595	15	5318517	DB05767
1311	DB06789	0.7727	0.5325	0.3117	0.5983	0.4297	0.1594	0.6296	0.4268	15	5318517	DB05767
1312	DB06870	0.7857	0.5865	0.3459	0.6038	0.5016	0.0976	0.6471	0.4325	15	5318517	DB05767
1313	DB07373	0.7089	0.5984	0.3622	0.5273	0.4429	0.1525	0.549	0.3581	15	5318517	DB05767
1314	DB07447	0.7595	0.6299	0.4252	0.4662	0.5527	0.3898	0.6122	0.304	15	5318517	DB05767
1315	DB07530	0.7416	0.5419	0.3226	0.5197	0.3958	0.0794	0.5893	0.3511	15	5318517	DB05767
1316	DB07678	0.7529	0.5147	0.4118	0.4324	0.5758	0.3167	0.6038	0.2758	15	5318517	DB05767
1317	DB07702	0.7381	0.4409	0.4094	0.4456	0.5563	0.2241	0.5849	0.2867	15	5318517	DB05767
1318	DB07706	0.7381	0.4724	0.4094	0.4343	0.5862	0.3276	0.5849	0.2774	15	5318517	DB05767
1319	DB07707	0.764	0.4812	0.3759	0.4357	0.5631	0.2185	0.6182	0.2785	15	5318517	DB05767
1320	DB07717	0.7556	0.5409	0.3522	0.4793	0.4908	0.3043	0.6071	0.3151	15	5318517	DB05767
1321	DB07768	0.7952	0.6614	0.4409	0.6463	0.5541	0.339	0.66	0.4774	15	5318517	DB05767
1322	DB07814	0.8539	0.6029	0.3824	0.6031	0.4775	0.2222	0.7451	0.4317	15	5318517	DB05767
1323	DB07815	0.8791	0.6269	0.4478	0.5982	0.5109	0.3571	0.7843	0.4267	15	5318517	DB05767
1324	DB07891	0.7727	0.4444	0.3611	0.4589	0.5266	0.2459	0.6296	0.2978	15	5318517	DB05767
1325	DB08059	0.8081	0.4706	0.2876	0.4432	0.4789	0.1486	0.678	0.2847	15	5318517	DB05767
1326	DB08220	0.7955	0.5419	0.3484	0.5447	0.4662	0.3	0.6604	0.3743	15	5318517	DB05767
1327	DB08308	0.8046	0.5417	0.3472	0.6465	0.4767	0.2623	0.6731	0.4776	15	5318517	DB05767
1328	DB08366	0.7358	0.4487	0.3462	0.4378	0.4073	0.1517	0.5821	0.2802	15	5318517	DB05767
1329	DB08390	0.7097	0.4539	0.2837	0.497	0.4079	0.1455	0.55	0.3307	15	5318517	DB05767
1330	DB08407	0.7477	0.4615	0.2949	0.4863	0.4026	0.1379	0.597	0.3213	15	5318517	DB05767
1331	DB08510	0.7765	0.5166	0.3179	0.4592	0.4721	0.3359	0.6346	0.298	15	5318517	DB05767
1332	DB08547	0.809	0.549	0.3529	0.6231	0.5026	0.209	0.6792	0.4525	15	5318517	DB05767
1333	DB08619	0.8182	0.5616	0.3836	0.6411	0.48	0.252	0.6923	0.4718	15	5318517	DB05767
1334	DB08633	0.7037	0.4681	0.2837	0.4983	0.4576	0.1709	0.5429	0.3318	15	5318517	DB05767
1335	DB08742	0.8182	0.6351	0.4054	0.539	0.4747	0.359	0.6923	0.3689	15	5318517	DB05767
1336	DB08804	0.7529	0.5096	0.3185	0.6455	0.4241	0.254	0.6038	0.4766	15	5318517	DB05767
1337	DB08858	0.6857	0.5802	0.358	0.471	0.4177	0.3022	0.5217	0.3081	15	5318517	DB05767
1338	DB08867	0.7	0.5096	0.293	0.5113	0.5026	0.0972	0.5385	0.3434	15	5318517	DB05767
1339	DB08905	0.8	0.6047	0.3721	0.5726	0.4897	0.1803	0.6667	0.4011	15	5318517	DB05767
1340	DB08906	0.78	0.4615	0.2722	0.4941	0.378	0.0976	0.6393	0.3281	15	5318517	DB05767
1341	DB08970	0.8889	0.6573	0.4056	0.5494	0.4988	0.0972	0.8	0.3787	15	5318517	DB05767
1342	DB08971	0.8085	0.5816	0.3262	0.5661	0.484	0.1203	0.6786	0.3948	15	5318517	DB05767
